Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-itsc,branch-le1y,branch-369y,branch-xcm8,randomiser-jf65,branch-asih,quota-t18w,branch-fqz7,branch-ho4r,quota-qptq,branch-rpm3,quota-xbdv,quota-qd5n,quota-bgsj,quota-xwhm,quota-3pu1,quota-rltk,quota-h2u6,quota-a1h7,quota-8mkn,quota-63lu,branch-crxk,branch-elfm,branch-mikh,branch-nctw,branch-zc37,branch-4mwx,branch-j73a,branch-fkxh,branch-lji3,quota-hzw3,branch-mmja,counterbalance-m678,checkpoint-gr3y,checkpoint-3jg6,randomiser-2tba,counterbalance-93ib,counterbalance-9xcr,counterbalance-wbyz,counterbalance-vply,counterbalance-hleo,checkpoint-abe5,branch-e22y,counterbalance-ulkf,branch-t3qc,counterbalance-mcio,counterbalance-3v2j,counterbalance-t9rn,counterbalance-bi4u,counterbalance-8ump,randomiser-kh5p,counterbalance-dozd,counterbalance-wch9,counterbalance-sg3w,counterbalance-o3nf,counterbalance-eu1d,counterbalance-8zsd,counterbalance-u2fx,counterbalance-e4l7,counterbalance-7mrq,counterbalance-s1b5,counterbalance-2v12,counterbalance-g69h,branch-2s1m,order-j7mk,branch-qjxq,checkpoint-27dz,branch-8rrr,branch-5rfv,branch-59ox,branch-njci,branch-di17,branch-gjr2,branch-1dat,branch-drsz,branch-21pl,branch-y4xh,branch-qzep,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
3,1572573318881,01/11/2019 01:55:18,1572573318744,-4,31/10/2019 21:55:18,10365,4,task-1ohd,,3271839,A2ZT5S8DHRK8X9,909053,,complete,zwjbgv,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1920x1080,1920x944,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 11 and 12,,,,,,,,order12,,,,order12,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,Continue,,,END TASK,,,,,19456,,,0,1,0,,,,,,
1,1572575466259,01/11/2019 02:31:06,1572575465299,-4,31/10/2019 22:31:05,10365,4,task-1ohd,,3271882,A39TKG862PLGK3,909063,,complete,diedqi,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1500x1000,1500x886,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order4,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,
2,1572575479250,01/11/2019 02:31:19,1572575478349,-4,31/10/2019 22:31:18,10365,4,task-1ohd,,3271882,A39TKG862PLGK3,909063,,complete,diedqi,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1500x1000,1500x886,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order4,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,13001,,,0,1,0,,,,,,IPANAT Instructions
3,1572575479407,01/11/2019 02:31:19,1572575478358,-4,31/10/2019 22:31:18,10365,4,task-1ohd,,3271882,A39TKG862PLGK3,909063,,complete,diedqi,,computer,Desktop or Laptop,Windows 10,Firefox 70.0,1500x1000,1500x886,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order4,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,,,END TASK,,,,,13059,,,0,1,0,,,,,,
1,1572576800051,01/11/2019 02:53:20,1572576801253,-4,31/10/2019 22:53:21,10365,4,task-1ohd,,3271900,AS9FKVLPA118I,909066,,complete,mjmczg,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.70,1366x768,1366x657,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order1,,,Orders 1 and 3,,,,,,,Continue,order3,Continue,,,,,,,,,,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,
2,1572576821653,01/11/2019 02:53:41,1572576822908,-4,31/10/2019 22:53:42,10365,4,task-1ohd,,3271900,AS9FKVLPA118I,909066,,complete,mjmczg,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.70,1366x768,1366x657,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order1,,,Orders 1 and 3,,,,,,,Continue,order3,Continue,,,,,,,,,,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,21539.279999997234,,,0,1,0,,,,,,IPANAT Instructions
3,1572576821778,01/11/2019 02:53:41,1572576822911,-4,31/10/2019 22:53:42,10365,4,task-1ohd,,3271900,AS9FKVLPA118I,909066,,complete,mjmczg,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.70,1366x768,1366x657,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order1,,,Orders 1 and 3,,,,,,,Continue,order3,Continue,,,,,,,,,,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,,,END TASK,,,,,21658,,,0,1,0,,,,,,
1,1572577308387,01/11/2019 03:01:48,1572577307530,-7,31/10/2019 20:01:47,10365,4,task-1ohd,,3271918,AMKTU517E8NN,909069,,complete,llgrib,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1536x864,1536x722,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,
2,1572577322938,01/11/2019 03:02:02,1572577322216,-7,31/10/2019 20:02:02,10365,4,task-1ohd,,3271918,AMKTU517E8NN,909069,,complete,llgrib,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1536x864,1536x722,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,14556.660000002012,,,0,1,0,,,,,,IPANAT Instructions
3,1572577323859,01/11/2019 03:02:03,1572577322219,-7,31/10/2019 20:02:02,10365,4,task-1ohd,,3271918,AMKTU517E8NN,909069,,complete,llgrib,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.90,1536x864,1536x722,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≤27,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,,,END TASK,,,,,14690,,,0,1,0,,,,,,
1,1572578698042,01/11/2019 03:24:58,1572578685104,-5,31/10/2019 22:24:45,10365,4,task-1ohd,,3271960,AZU06JG0UX3DO,909076,,complete,kgwptl,,computer,Desktop or Laptop,Windows 7,Chrome 78.0.3904.70,907x512,1815x880,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order3,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,
2,1572578743518,01/11/2019 03:25:43,1572578730685,-5,31/10/2019 22:25:30,10365,4,task-1ohd,,3271960,AZU06JG0UX3DO,909076,,complete,kgwptl,,computer,Desktop or Laptop,Windows 7,Chrome 78.0.3904.70,907x512,1815x880,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order3,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,45422.57999999856,,,0,1,0,,,,,,IPANAT Instructions
3,1572578743737,01/11/2019 03:25:43,1572578730696,-5,31/10/2019 22:25:30,10365,4,task-1ohd,,3271960,AZU06JG0UX3DO,909076,,complete,kgwptl,,computer,Desktop or Laptop,Windows 7,Chrome 78.0.3904.70,907x512,1815x880,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order3,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,,,END TASK,,,,,45592,,,0,1,0,,,,,,
1,1572580300550,01/11/2019 03:51:40,1572580297650,-5,31/10/2019 22:51:37,10365,4,task-1ohd,,3271991,jr3ewa6m,909086,,complete,ssdumj,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 78.0.3904.70,1440x900,1329x742,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,,,,Orders 5 and 6,,order5,,,,,,,Continue,,,order5,,,,,,,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,Continue,,,,,,,,,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,
2,1572580321486,01/11/2019 03:52:01,1572580318512,-5,31/10/2019 22:51:58,10365,4,task-1ohd,,3271991,jr3ewa6m,909086,,complete,ssdumj,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 78.0.3904.70,1440x900,1329x742,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,,,,Orders 5 and 6,,order5,,,,,,,Continue,,,order5,,,,,,,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,Continue,,,,,,,,,,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,20821.17000001017,,,0,1,0,,,,,,IPANAT Instructions
3,1572580321642,01/11/2019 03:52:01,1572580318515,-5,31/10/2019 22:51:58,10365,4,task-1ohd,,3271991,jr3ewa6m,909086,,complete,ssdumj,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 78.0.3904.70,1440x900,1329x742,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,,,,Orders 5 and 6,,order5,,,,,,,Continue,,,order5,,,,,,,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,Continue,,,,,,,,,,,,END TASK,,,,,20865,,,0,1,0,,,,,,
1,1572580430564,01/11/2019 03:53:50,1572580430541,-4,31/10/2019 23:53:50,10365,4,task-1ohd,,3271998,A3BBGFC0RG39HK,909088,,complete,ynkymr,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1280x720,1280x578,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order8,,order8,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,
2,1572580481697,01/11/2019 03:54:41,1572580481623,-4,31/10/2019 23:54:41,10365,4,task-1ohd,,3271998,A3BBGFC0RG39HK,909088,,complete,ynkymr,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1280x720,1280x578,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order8,,order8,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,51029.57000001334,,,0,1,0,,,,,,IPANAT Instructions
3,1572580481929,01/11/2019 03:54:41,1572580481630,-4,31/10/2019 23:54:41,10365,4,task-1ohd,,3271998,A3BBGFC0RG39HK,909088,,complete,ynkymr,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1280x720,1280x578,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order8,,order8,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,,,END TASK,,,,,51089,,,0,1,0,,,,,,
1,1572587051061,01/11/2019 05:44:11,1572587050928,-5,01/11/2019 00:44:10,10365,4,task-1ohd,,3272035,AUKIJNB3H4ULU,909100,,complete,kibhfh,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.16,1920x1080,1893x914,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,ACCEPT,,,,,≥38,≥43,≥48,≥53,≤57,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order5,order5,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,
2,1572587089849,01/11/2019 05:44:49,1572587089757,-5,01/11/2019 00:44:49,10365,4,task-1ohd,,3272035,AUKIJNB3H4ULU,909100,,complete,kibhfh,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.16,1920x1080,1893x914,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,ACCEPT,,,,,≥38,≥43,≥48,≥53,≤57,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order5,order5,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,38754.01499999953,,,0,1,0,,,,,,IPANAT Instructions
3,1572587090004,01/11/2019 05:44:50,1572587089764,-5,01/11/2019 00:44:49,10365,4,task-1ohd,,3272035,AUKIJNB3H4ULU,909100,,complete,kibhfh,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.16,1920x1080,1893x914,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,ACCEPT,,,,,≥38,≥43,≥48,≥53,≤57,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order5,order5,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,,,END TASK,,,,,38836,,,0,1,0,,,,,,
1,1572587117929,01/11/2019 05:45:17,1572587120316,-4,01/11/2019 01:45:20,10365,4,task-1ohd,,3272037,A3SV5X0R9ARFOK,909101,,complete,zuknmk,,computer,Desktop or Laptop,Linux x86_64,Chrome 78.0.3904.70,1920x1080,1920x971,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,
2,1572587131748,01/11/2019 05:45:31,1572587134193,-4,01/11/2019 01:45:34,10365,4,task-1ohd,,3272037,A3SV5X0R9ARFOK,909101,,complete,zuknmk,,computer,Desktop or Laptop,Linux x86_64,Chrome 78.0.3904.70,1920x1080,1920x971,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,13827.195000005304,,,0,1,0,,,,,,IPANAT Instructions
3,1572587131920,01/11/2019 05:45:31,1572587134199,-4,01/11/2019 01:45:34,10365,4,task-1ohd,,3272037,A3SV5X0R9ARFOK,909101,,complete,zuknmk,,computer,Desktop or Laptop,Linux x86_64,Chrome 78.0.3904.70,1920x1080,1920x971,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,,,END TASK,,,,,13882,,,0,1,0,,,,,,
1,1572598887712,01/11/2019 09:01:27,1572598901085,-5,01/11/2019 04:01:41,10365,4,task-1ohd,,3272139,ABN9IUIM1YA7Y,909136,,complete,jzxrcy,,computer,Desktop or Laptop,Windows 8.1,Chrome 78.0.3904.70,1920x1080,1920x937,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,ACCEPT,,,,≥38,≥43,≥48,≥53,≥58,≤62,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,
2,1572598903302,01/11/2019 09:01:43,1572598916730,-5,01/11/2019 04:01:56,10365,4,task-1ohd,,3272139,ABN9IUIM1YA7Y,909136,,complete,jzxrcy,,computer,Desktop or Laptop,Windows 8.1,Chrome 78.0.3904.70,1920x1080,1920x937,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,ACCEPT,,,,≥38,≥43,≥48,≥53,≥58,≤62,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,15595.579999993788,,,0,1,0,,,,,,IPANAT Instructions
3,1572598903458,01/11/2019 09:01:43,1572598916733,-5,01/11/2019 04:01:56,10365,4,task-1ohd,,3272139,ABN9IUIM1YA7Y,909136,,complete,jzxrcy,,computer,Desktop or Laptop,Windows 8.1,Chrome 78.0.3904.70,1920x1080,1920x937,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,,ACCEPT,,,,≥38,≥43,≥48,≥53,≥58,≤62,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order8,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,,,END TASK,,,,,15648,,,0,1,0,,,,,,
1,1572612567937,01/11/2019 12:49:27,1572612567731,-4,01/11/2019 08:49:27,10365,4,task-1ohd,,3272426,A3UUY2UL6TZ55S,909257,,complete,eyshcw,,computer,Desktop or Laptop,Windows 8.1,Firefox 70.0,1366x768,1366x654,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 11 and 12,,,,,,,,order11,,,,order11,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,Continue,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,
2,1572612584132,01/11/2019 12:49:44,1572612583957,-4,01/11/2019 08:49:43,10365,4,task-1ohd,,3272426,A3UUY2UL6TZ55S,909257,,complete,eyshcw,,computer,Desktop or Laptop,Windows 8.1,Firefox 70.0,1366x768,1366x654,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 11 and 12,,,,,,,,order11,,,,order11,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,Continue,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,16072,,,0,1,0,,,,,,IPANAT Instructions
3,1572612584290,01/11/2019 12:49:44,1572612583972,-4,01/11/2019 08:49:43,10365,4,task-1ohd,,3272426,A3UUY2UL6TZ55S,909257,,complete,eyshcw,,computer,Desktop or Laptop,Windows 8.1,Firefox 70.0,1366x768,1366x654,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 11 and 12,,,,,,,,order11,,,,order11,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,Continue,,,END TASK,,,,,16241,,,0,1,0,,,,,,
1,1572615633294,01/11/2019 13:40:33,1572615632596,-7,01/11/2019 06:40:32,10365,4,task-1ohd,,3272628,A2LJ5WDE55Z4MT,909305,,complete,pflrlx,,computer,Desktop or Laptop,Chromium OS 12371.75.0,Chrome 77.0.3865.105,1366x768,1366x768,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order2,,order4,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,
2,1572615938226,01/11/2019 13:45:38,1572615936953,-7,01/11/2019 06:45:36,10365,4,task-1ohd,,3272628,A2LJ5WDE55Z4MT,909305,,complete,pflrlx,,computer,Desktop or Laptop,Chromium OS 12371.75.0,Chrome 77.0.3865.105,1366x768,1366x768,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order2,,order4,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,304292.4350000103,,,0,1,0,,,,,,IPANAT Instructions
3,1572615938493,01/11/2019 13:45:38,1572615936962,-7,01/11/2019 06:45:36,10365,4,task-1ohd,,3272628,A2LJ5WDE55Z4MT,909305,,complete,pflrlx,,computer,Desktop or Laptop,Chromium OS 12371.75.0,Chrome 77.0.3865.105,1366x768,1366x768,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order2,,order4,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,,,END TASK,,,,,304366,,,0,1,0,,,,,,
1,1572619850563,01/11/2019 14:50:50,1572619850990,-4,01/11/2019 10:50:50,10365,4,task-1ohd,,3273248,A36HJXMFZY4RFG,909478,,complete,phpnqg,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1366x768,1366x635,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,,,,,Orders 7 and 9,,,order7,,,,,,Continue,order7,,,,,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,Continue,,,,,,,,,,,BEGIN TASK,,,,,,,,0,1,0,,,,,,
2,1572619872591,01/11/2019 14:51:12,1572619873093,-4,01/11/2019 10:51:13,10365,4,task-1ohd,,3273248,A36HJXMFZY4RFG,909478,,complete,phpnqg,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1366x768,1366x635,approve with $2.15 bonus,IPANAT Instructions,1,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,,,,,Orders 7 and 9,,,order7,,,,,,Continue,order7,,,,,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,Continue,,,,,,,,,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,22062.424999996438,,,0,1,0,,,,,,IPANAT Instructions
