Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-itsc,branch-le1y,branch-369y,branch-xcm8,randomiser-jf65,branch-asih,quota-t18w,branch-fqz7,branch-ho4r,quota-qptq,branch-rpm3,quota-xbdv,quota-qd5n,quota-bgsj,quota-xwhm,quota-3pu1,quota-rltk,quota-h2u6,quota-a1h7,quota-8mkn,quota-63lu,branch-crxk,branch-elfm,branch-mikh,branch-nctw,branch-zc37,branch-4mwx,branch-j73a,branch-fkxh,branch-lji3,quota-hzw3,branch-mmja,counterbalance-m678,checkpoint-gr3y,checkpoint-3jg6,randomiser-2tba,counterbalance-93ib,counterbalance-9xcr,counterbalance-wbyz,counterbalance-vply,counterbalance-hleo,checkpoint-abe5,branch-e22y,counterbalance-ulkf,branch-t3qc,counterbalance-mcio,counterbalance-3v2j,counterbalance-t9rn,counterbalance-bi4u,counterbalance-8ump,randomiser-kh5p,counterbalance-dozd,counterbalance-wch9,counterbalance-sg3w,counterbalance-o3nf,counterbalance-eu1d,counterbalance-8zsd,counterbalance-u2fx,counterbalance-e4l7,counterbalance-7mrq,counterbalance-s1b5,counterbalance-2v12,counterbalance-g69h,branch-2s1m,order-j7mk,branch-qjxq,checkpoint-27dz,branch-8rrr,branch-5rfv,branch-59ox,branch-njci,branch-di17,branch-gjr2,branch-1dat,branch-drsz,branch-21pl,branch-y4xh,branch-qzep,sex,sex-text,sex-quantised,age,age-text,age-quantised,race,race-text,race-quantised,eng_native,eng_native-text,eng_native-quantised,psych,psych-text,psych-quantised,END QUESTIONNAIRE
1,1580753502991,03/02/2020 18:11:42,1580753500124,-5,03/02/2020 13:11:40,10365,5,questionnaire-rok5,,3850848,i8mphi07,1086564,,complete,vhsqoa,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x789,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,ACCEPT,,,,,≥38,≥43,≥48,≥53,≤57,,,,,,,,,,Orders 11 and 12,,,,,order12,,,,Continue,,,,order11,,,,,,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,,Continue,,,,,,,Female,,1,56,,40,White - not of Hispanic Origin,,6,Yes,,1,No,,2,14540
1,1580754227929,03/02/2020 18:23:47,1580754227763,-6,03/02/2020 12:23:47,10365,5,questionnaire-rok5,,3851029,w2pgezsu,1086630,,complete,hmxcal,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.130,1920x1200,956x1012,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,Orders 7 and 9,,,order7,,,,,,Continue,order7,,,,,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,Continue,,,,,,,,,Female,,1,32,,16,Asian,,2,Yes,,1,No,,2,10499
1,1580757321582,03/02/2020 19:15:21,1580757321405,-6,03/02/2020 13:15:21,10365,5,questionnaire-rok5,,3851382,za3yq6ht,1086805,,complete,cklrwe,,computer,Desktop or Laptop,Windows 7,Firefox 72.0,1680x1050,1680x976,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,order1,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,Female,,1,40,,24,White - not of Hispanic Origin,,6,Yes,,1,No,,2,19755
1,1580758332331,03/02/2020 19:32:12,1580758333466,-5,03/02/2020 14:32:13,10365,5,questionnaire-rok5,,3851441,i9rn0eqt,1086836,,complete,jqxvea,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1366x657,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 7 and 9,,,,,,,order9,,,order7,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,,,,Continue,,,Female,,1,46,,30,White - not of Hispanic Origin,,6,Yes,,1,No,,2,13677
1,1580763094075,03/02/2020 20:51:34,1580763112779,-6,03/02/2020 14:51:52,10365,5,questionnaire-rok5,,3852041,oifg759r,1087076,,complete,xcwupk,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.88,1600x900,1568x829,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,Orders 5 and 6,,order6,,,,,,,Continue,,,order6,,,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,Continue,,,,,,,,,,Male,,2,30,,14,White - not of Hispanic Origin,,6,Yes,,1,No,,2,10328
1,1580766559264,03/02/2020 21:49:19,1580766559079,-5,03/02/2020 16:49:19,10365,5,questionnaire-rok5,,3852403,zbjqb8oe,1087203,,complete,oxsoqb,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1536x864,1536x754,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order1,,order1,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,Male,,2,46,,30,White - not of Hispanic Origin,,6,Yes,,1,No,,2,13721
1,1580768425359,03/02/2020 22:20:25,1580768426234,-6,03/02/2020 16:20:26,10365,5,questionnaire-rok5,,3852570,o84gb3oj,1087256,,complete,omrbbk,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.130,1280x720,1280x579,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,ACCEPT,,,,,≥38,≥43,≥48,≥53,≤57,,,,,,,,,,Orders 7 and 9,,,order7,,,,,,Continue,order9,,,,,,,,,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,Continue,,,,,,,,,Female,,1,54,,38,White - not of Hispanic Origin,,6,Yes,,1,No,,2,18977
1,1580780126297,04/02/2020 01:35:26,1580780125790,-5,03/02/2020 20:35:25,10365,5,questionnaire-rok5,,3853157,686g1s10,1087446,,complete,mwrnfb,,computer,Desktop or Laptop,Windows 10,Firefox 72.0,1366x768,1366x632,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,,,,Orders 11 and 12,,,,,order11,,,,Continue,,,,order12,,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,Continue,,,,,,,Female,,1,44,,28,White - not of Hispanic Origin,,6,Yes,,1,No,,2,27581
1,1580783261958,04/02/2020 02:27:41,1580783261330,-6,03/02/2020 20:27:41,10365,5,questionnaire-rok5,,3853238,rntunxn7,1087463,,complete,hnfwwa,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 79.0.3945.130,1440x900,1381x655,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order4,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,Male,,2,31,,15,White - not of Hispanic Origin,,6,Yes,,1,No,,2,11880
1,1580784352547,04/02/2020 02:45:52,1580784351307,-5,03/02/2020 21:45:51,10365,5,questionnaire-rok5,,3853257,ewwyuhks,1087467,,complete,lnsyoa,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 79.0.3945.130,1440x900,1093x684,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order1,,,Orders 1 and 3,,,,,,,Continue,order3,Continue,,,,,,,,,,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,Female,,1,50,,34,Black - not of Hispanic Origin,,3,Yes,,1,No,,2,19401
1,1580784575000,04/02/2020 02:49:35,1580785425900,-6,03/02/2020 21:03:45,10365,5,questionnaire-rok5,,3853289,4pi628la,1087478,,complete,btoeyl,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x789,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,,,,Orders 5 and 6,,order5,,,,,,,Continue,,,order5,,,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,Continue,,,,,,,,,,Male,,2,49,,33,White - not of Hispanic Origin,,6,Yes,,1,No,,2,25033
1,1580787188192,04/02/2020 03:33:08,1580787185740,-6,03/02/2020 21:33:05,10365,5,questionnaire-rok5,,3853379,x83du3ie,1087487,,complete,yhluud,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x827,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 7 and 9,,,,,,,order7,,,order9,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,,,Continue,,,Female,,1,29,,13,White - not of Hispanic Origin,,6,Yes,,1,No,,2,9246
1,1580793093254,04/02/2020 05:11:33,1580793093772,-6,03/02/2020 23:11:33,10365,5,questionnaire-rok5,,3853584,tq3vw7q9,1087525,,complete,zloxhp,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1366x657,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,,,,Orders 2 and 4,order4,,,,,,,,Continue,,order2,,,,,,,,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,Continue,,,,,,,,,,,Male,,2,45,,29,Black - not of Hispanic Origin,,3,Yes,,1,No,,2,24888
1,1580800830347,04/02/2020 07:20:30,1580800829636,-5,04/02/2020 02:20:29,10365,5,questionnaire-rok5,,3853711,rxk7jaiv,1087556,,complete,ylxkbu,,computer,Desktop or Laptop,Chromium OS 12239.92.0,Chrome 76.0.3809.136,1366x768,1366x665,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,Female,,1,33,,17,White - not of Hispanic Origin,,6,Yes,,1,No,,2,13741
1,1580803762531,04/02/2020 08:09:22,1580803762395,-6,04/02/2020 02:09:22,10365,5,questionnaire-rok5,,3853811,3fkd512z,1087587,,complete,kiipqa,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 79.0.3945.130,1366x768,1366x657,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 11 and 12,,,,,,,,order11,,,,order12,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,Continue,Female,,1,31,,15,White - not of Hispanic Origin,,6,Yes,,1,No,,2,14400
1,1580806246674,04/02/2020 08:50:46,1580806246541,-6,04/02/2020 02:50:46,10365,5,questionnaire-rok5,,3853965,xywp062s,1087673,,complete,lmeqvq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.117,1920x1080,1920x969,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,,,,Orders 7 and 9,,,order9,,,,,,Continue,order7,,,,,,,,,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,Continue,,,,,,,,,Male,,2,42,,26,White - not of Hispanic Origin,,6,Yes,,1,No,,2,19482
1,1580828233372,04/02/2020 14:57:13,1580828233114,-5,04/02/2020 09:57:13,10365,5,questionnaire-rok5,,3856405,bg0u6d5c,1088526,,complete,kjhbmg,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x800,1280x657,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order5,order6,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,Male,,2,28,,12,Black - not of Hispanic Origin,,3,Yes,,1,No,,2,12680
1,1580829566228,04/02/2020 15:19:26,1580829565997,-6,04/02/2020 09:19:25,10365,5,questionnaire-rok5,,3856635,nnt7vpdg,1088602,,complete,ezvjzn,,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1368x912,1368x799,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,,,,Orders 2 and 4,order2,,,,,,,,Continue,,order2,,,,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,Continue,,,,,,,,,,,Male,,2,48,,32,White - not of Hispanic Origin,,6,Yes,,1,No,,2,10988
1,1580832524592,04/02/2020 16:08:44,1580832524133,-5,04/02/2020 11:08:44,10365,5,questionnaire-rok5,,3857040,mcj7z1zh,1088751,,complete,uepiym,,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.75,1280x720,1280x610,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order2,,order2,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,Male,,2,34,,18,White - not of Hispanic Origin,,6,Yes,,1,No,,2,20939
1,1580839168323,04/02/2020 17:59:28,1580839170975,-5,04/02/2020 12:59:30,10365,5,questionnaire-rok5,,3858379,5y72vkhl,1089087,,complete,iissbr,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1422x642,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order10,,order10,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,Male,,2,41,,25,White - not of Hispanic Origin,,6,Yes,,1,No,,2,18291
1,1580839378647,04/02/2020 18:02:58,1580839379067,-5,04/02/2020 13:02:59,10365,5,questionnaire-rok5,,3858403,nu534q5a,1089097,,complete,yavwhq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1366x657,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,,,,Orders 11 and 12,,,,,order12,,,,Continue,,,,order11,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,Continue,,,,,,,Male,,2,45,,29,White - not of Hispanic Origin,,6,Yes,,1,No,,2,14462
1,1580847137723,04/02/2020 20:12:17,1580847138461,-5,04/02/2020 15:12:18,10365,5,questionnaire-rok5,,3859239,nvqejcgg,1089346,,complete,hdcfeh,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1366x657,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order6,order6,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,Female,,1,40,,24,White - not of Hispanic Origin,,6,Yes,,1,No,,2,35883
1,1580855151256,04/02/2020 22:25:51,1580855151417,-6,04/02/2020 16:25:51,10365,5,questionnaire-rok5,,3859817,uxb76e5p,1089472,,complete,dwgwak,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1708x791,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,,,,,Orders 7 and 9,,,order9,,,,,,Continue,order7,,,,,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,Continue,,,,,,,,,Female,,1,34,,18,White - not of Hispanic Origin,,6,Yes,,1,No,,2,13231
1,1580872144348,05/02/2020 03:09:04,1580872143419,-7,04/02/2020 20:09:03,10365,5,questionnaire-rok5,,3860888,15ansyby,1089698,,complete,apzawz,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1920x1080,1920x969,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,ACCEPT,,,,,≥38,≥43,≥48,≥53,≤57,,,,,,,,,,Orders 5 and 6,,order5,,,,,,,Continue,,,order6,,,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,Continue,,,,,,,,,,Female,,1,54,,38,White - not of Hispanic Origin,,6,Yes,,1,No,,2,12557
1,1580875010488,05/02/2020 03:56:50,1580875016640,-5,04/02/2020 22:56:56,10365,5,questionnaire-rok5,,3861236,zxql8zx8,1089753,,complete,klgdlz,,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 80.0.3987.87,1440x900,1395x764,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,ACCEPT,,,,,≥38,≥43,≥48,≥53,≤57,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 7 and 9,,,,,,,order9,,,order7,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,,,,,,Continue,,,Female,,1,55,,39,White - not of Hispanic Origin,,6,Yes,,1,No,,2,15302
1,1580875365469,05/02/2020 04:02:45,1580875462462,-6,04/02/2020 22:04:22,10365,5,questionnaire-rok5,,3861249,zuxlxln0,1089756,,complete,asguwz,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1536x864,1522x706,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 11 and 12,,,,,,,,order12,,,,order11,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,Continue,Male,,2,46,,30,White - not of Hispanic Origin,,6,Yes,,1,No,,2,47257
1,1580919470005,05/02/2020 16:17:50,1580919469509,-6,05/02/2020 10:17:49,10365,5,questionnaire-rok5,,3865490,27j0t8d4,1091057,,complete,unopyq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1366x663,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order3,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,Female,,1,38,,22,White - not of Hispanic Origin,,6,Yes,,1,No,,2,62319
1,1580929155186,05/02/2020 18:59:15,1580929157140,-6,05/02/2020 12:59:17,10365,5,questionnaire-rok5,,3867511,6j6injox,1091975,,complete,xahrtm,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1366x657,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 11 and 12,,,,,,,,order12,,,,order11,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,Continue,Male,,2,49,,33,White - not of Hispanic Origin,,6,Yes,,1,No,,2,22271
1,1580935874412,05/02/2020 20:51:14,1580935875566,-5,05/02/2020 15:51:15,10365,5,questionnaire-rok5,,3868671,3cmeurco,1092184,,complete,fcnafk,,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1536x864,1450x727,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,,,,Orders 2 and 4,order4,,,,,,,,Continue,,order4,,,,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,Continue,,,,,,,,,,,Female,,1,49,,33,Black - not of Hispanic Origin,,3,Yes,,1,No,,2,30427
1,1580940930107,05/02/2020 22:15:30,1580940929768,-5,05/02/2020 17:15:29,10365,5,questionnaire-rok5,,3870252,3fzr5qbu,1092449,,complete,lsduqa,,computer,Desktop or Laptop,Mac OS 10.11.6,Safari 11.1.2,1920x1200,1198x864,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order6,order5,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,Female,,1,51,,35,Hispanic or Latino,,4,Yes,,1,No,,2,10913
1,1580945745741,05/02/2020 23:35:45,1580945747118,-6,05/02/2020 17:35:47,10365,5,questionnaire-rok5,,3870928,ni5k3qx3,1092606,,complete,osdgkn,,computer,Desktop or Laptop,Windows 10,Firefox 72.0,1366x768,1366x632,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,ACCEPT,,,,,≥38,≥43,≥48,≥53,≤57,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order3,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,Female,,1,54,,38,White - not of Hispanic Origin,,6,Yes,,1,No,,2,19537
1,1580957817692,06/02/2020 02:56:57,1580957818208,-8,05/02/2020 18:56:58,10365,5,questionnaire-rok5,,3871674,1p5enr98,1092735,,complete,qgjmfh,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1366x657,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,,,,Orders 11 and 12,,,,,order12,,,,Continue,,,,order11,,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,Continue,,,,,,,Female,,1,40,,24,Hispanic or Latino,,4,Yes,,1,No,,2,18036
1,1581007005846,06/02/2020 16:36:45,1581007012432,-5,06/02/2020 11:36:52,10365,5,questionnaire-rok5,,3878769,x9rdwo93,1094986,,complete,lbxtjl,,computer,Desktop or Laptop,Windows 8.1,Chrome 79.0.3945.130,1920x1080,1920x969,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,,,,,Orders 2 and 4,order2,,,,,,,,Continue,,order4,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,Continue,,,,,,,,,,,Female,,1,37,,21,White - not of Hispanic Origin,,6,Yes,,1,No,,2,10205
1,1581023604733,06/02/2020 21:13:24,1581023604932,-6,06/02/2020 15:13:24,10365,5,questionnaire-rok5,,3881875,ple5lv7h,1096278,,complete,tomxuc,,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order10,,order8,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,Female,,1,50,,34,White - not of Hispanic Origin,,6,Yes,,1,No,,2,24651
END OF FILE
